PhraseId,SentenceId,Phrase,Sentiment
579,1037,has been replaced by the bottom of the barrel,0
580,1037,been replaced by the bottom of the barrel,0
581,1037,the bottom of the barrel,0
582,1042,hard-to-swallow premise,0
583,1047,My own minority report is that it stinks .,0
584,1047,is that it stinks .,0
585,1047,it stinks,0
586,1048,Unless there are zoning ordinances to protect your community from the dullest science fiction,0
587,1048,zoning ordinances to protect your community from the dullest science fiction,0
588,1048,from the dullest science fiction,0
589,1048,dullest science fiction,0
590,1049,unfulfilling,0
591,1050,incredibly dated and unfunny,0
592,1050,dated and unfunny,0
593,1050,they also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were .,0
594,1050,also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were .,0
595,1050,demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were,0
596,1050,the makers of this ` we 're - doing-it-for - the-cash ' sequel were,0
597,1050,the makers of this ` we 're - doing-it-for - the-cash ' sequel,0
598,1050,this ` we 're - doing-it-for - the-cash ' sequel,0
599,1051,bore,0
600,1053,There 's no real reason to see it,0
601,1053,'s no real reason to see it,0
602,1055,Master of Disguise runs for only 71 minutes and feels like three hours .,0
603,1055,runs for only 71 minutes and feels like three hours,0
604,1058,hate El Crimen del Padre Amaro because it 's anti-Catholic,0
605,1062,Bears is even worse than I imagined a movie ever could be .,0
606,1062,is even worse than I imagined a movie ever could be .,0
607,1062,is even worse than I imagined a movie ever could be,0
608,1063,Crush could be the worst film a man has made about women since Valley of the Dolls .,0
609,1063,could be the worst film a man has made about women since Valley of the Dolls .,0
610,1063,could be the worst film a man has made about women since Valley of the Dolls,0
611,1063,be the worst film a man has made about women since Valley of the Dolls,0
612,1063,the worst film a man has made about women since Valley of the Dolls,0
613,1063,the worst film,0
614,1063,worst film,0
615,1069,as predictable as the tides,0
616,1085,negativity,0
617,1087,ill-constructed and fatally overlong,0
618,1087,ill-constructed,0
619,1087,fatally overlong,0
620,1091,audience falls asleep,0
621,1099,with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations,0
622,1101,Is there a group of more self-absorbed women than the mother and daughters featured in this film ?,0
623,1109,will be put to sleep or bewildered by the artsy and often pointless visuals,0
624,1109,be put to sleep or bewildered by the artsy and often pointless visuals,0
625,1109,put to sleep or bewildered by the artsy and often pointless visuals,0
626,1109,artsy and often pointless,0
627,1110,What ultimately makes Windtalkers a disappointment is the superficial way it deals with its story .,0
628,1110,a disappointment is the superficial way it deals with its story .,0
629,1110,a disappointment,0
630,1110,disappointment,0
631,1112,it 'll only put you to sleep .,0
632,1112,'ll only put you to sleep .,0
633,1112,'ll only put you to sleep,0
634,1115,Truly terrible .,0
635,1115,Truly terrible,0
636,1117,`` Serving Sara '' has n't much more to serve than silly fluff,0
637,1117,Serving Sara '' has n't much more to serve than silly fluff,0
638,1117,'' has n't much more to serve than silly fluff,0
639,1120,the situations and the dialogue spin hopelessly out of control -- that is to say,0
640,1122,-LRB- Hopkins -RRB- does n't so much phone in his performance as fax it .,0
641,1122,Hopkins -RRB- does n't so much phone in his performance as fax it .,0
642,1152,an unendurable viewing experience,0
643,1152,unendurable viewing experience,0
644,1152,unendurable,0
645,1153,mostly fool 's gold,0
646,1154,like a made-for-home-video quickie,0
647,1154,made-for-home-video quickie,0
648,1155,especially thin stretched over the nearly 80-minute running time,0
649,1158,'s a bad sign in a thriller when you instantly know whodunit .,0
650,1158,'s a bad sign in a thriller when you instantly know whodunit,0
651,1162,Press the delete key .,0
652,1163,The plot is paper-thin and the characters are n't interesting enough to watch them go about their daily activities for two whole hours .,0
653,1163,The plot is paper-thin and the characters are n't interesting enough to watch them go about their daily activities for two whole hours,0
654,1163,the characters are n't interesting enough to watch them go about their daily activities for two whole hours,0
655,1163,are n't interesting enough to watch them go about their daily activities for two whole hours,0
656,1167,leaves him shooting blanks,0
657,1171,by half-baked setups and sluggish pacing,0
658,1171,half-baked setups and,0
659,1172,It 's hard to understand why anyone in his right mind would even think to make the attraction a movie .,0
660,1172,'s hard to understand why anyone in his right mind would even think to make the attraction a movie .,0
661,1172,'s hard to understand why anyone in his right mind would even think to make the attraction a movie,0
662,1172,hard to understand why anyone in his right mind would even think to make the attraction a movie,0
663,1172,why anyone in his right mind would even think to make the attraction a movie,0
664,1190,unmemorable,0
665,1190,one eventually resents having to inhale this gutter romancer 's secondhand material,0
666,1190,having to inhale this gutter romancer 's secondhand material,0
667,1190,inhale this gutter romancer 's secondhand material,0
668,1190,secondhand material,0
669,1198,Me no lika da accents so good,0
670,1203,is so pedestrian that the most positive comment we can make is that Rob Schneider actually turns in a pretty convincing performance as a prissy teenage girl .,0
671,1207,like lint in a fat man 's navel,0
672,1208,flick that scalds like acid,0
673,1208,that scalds like acid,0
674,1210,posing as a real movie .,0
675,1216,A crass and insulting homage to great films like Some Like It Hot and the John Wayne classics .,0
676,1216,A crass and insulting homage to great films,0
677,1216,crass and insulting homage,0
678,1220,brought me uncomfortably close to losing my lunch .,0
679,1220,brought me uncomfortably close to losing my lunch,0
680,1220,close to losing my lunch,0
681,1220,to losing my lunch,0
682,1220,losing my lunch,0
683,1248,feels as if everyone making it lost their movie mojo .,0
684,1251,that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times,0
685,1251,it 's also too stupid to realize that they 've already seen this exact same movie a hundred times,0
686,1251,'s also too stupid to realize that they 've already seen this exact same movie a hundred times,0
687,1251,too stupid,0
688,1251,realize that they 've already seen this exact same movie a hundred times,0
689,1251,'ve already seen this exact same movie a hundred times,0
690,1255,LaBute ca n't avoid a fatal mistake in the modern era,0
691,1261,The problem is that it is one that allows him to churn out one mediocre movie after another .,0
692,1261,is that it is one that allows him to churn out one mediocre movie after another .,0
693,1261,him to churn out one mediocre movie after another,0
694,1261,churn out one mediocre movie after another,0
695,1261,churn out one mediocre movie,0
696,1264,is as padded as Allen 's jelly belly,0
697,1268,an astonishingly witless script,0
698,1273,becomes more and more frustrating as the film goes on .,0
699,1273,becomes more and more frustrating as the film goes on,0
700,1277,A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her .,0
701,1277,A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get,0
702,1278,bears out as your typical junkie opera,0
703,1282,We hate -LRB- Madonna -RRB- within the film 's first five minutes,0
704,1286,is a case of too many chefs fussing over too weak a recipe .,0
705,1286,is a case of too many chefs fussing over too weak a recipe,0
706,1286,a case of too many chefs fussing over too weak a recipe,0
707,1286,of too many chefs fussing over too weak a recipe,0
708,1288,feels like a prison stretch .,0
709,1288,feels like a prison stretch,0
710,1289,'d rather listen to old Tori Amos records,0
711,1291,the phony baloney movie biz,0
712,1292,The Sweetest Thing leaves a bitter taste .,0
713,1292,bitter,0
714,1319,give a spark to `` Chasing Amy '' and `` Changing Lanes '' falls flat as thinking man CIA agent Jack Ryan in this summer 's new action film,0
715,1319,falls flat as thinking man CIA agent Jack Ryan in this summer 's new action film,0
716,1319,falls flat as thinking man CIA agent Jack Ryan,0
